"","ensembl_gene_id","chromosome_name","hgnc_symbol","hgnc_id"
"3364","ENSG00000182220","X","ATP6AP2","HGNC:18305"
"3365","ENSG00000182247","3","UBE2E2","HGNC:12478"
"3366","ENSG00000182318","19","ZSCAN22","HGNC:4929"
"3367","ENSG00000182359","11","KBTBD3","HGNC:22934"
"3368","ENSG00000182372","8","CLN8","HGNC:2079"
"3369","ENSG00000182473","17","EXOC7","HGNC:23214"
"3370","ENSG00000182504","3","CEP97","HGNC:26244"
"3371","ENSG00000182511","15","FES","HGNC:3657"
"3372","ENSG00000182512","14","GLRX5","HGNC:20134"
"3373","ENSG00000182534","17","MXRA7","HGNC:7541"
"3374","ENSG00000182541","22","LIMK2","HGNC:6614"
"3375","ENSG00000182544","12","MFSD5","HGNC:28156"
"3376","ENSG00000182551","2","ADI1","HGNC:30576"
"3377","ENSG00000182552","4","RWDD4","HGNC:23750"
"3378","ENSG00000182628","17","SKA2","HGNC:28006"
"3379","ENSG00000182718","15","ANXA2","HGNC:537"
"3380","ENSG00000182749","1","PAQR7","HGNC:23146"
"3381","ENSG00000182841","22","RRP7BP","HGNC:30454"
"3382","ENSG00000182866","1","LCK","HGNC:6524"
"3383","ENSG00000182903","4","ZNF721","HGNC:29425"
"3384","ENSG00000182919","11","C11orf54","HGNC:30204"
"3385","ENSG00000182957","13","SPATA13","HGNC:23222"
"3386","ENSG00000182973","3","CNOT10","HGNC:23817"
"3387","ENSG00000183020","11","AP2A2","HGNC:562"
"3388","ENSG00000183049","10","CAMK1D","HGNC:19341"
"3389","ENSG00000183060","15","LYSMD4","HGNC:26571"
"3390","ENSG00000183077","17","AFMID","HGNC:20910"
"3391","ENSG00000183172","22","SMDT1","HGNC:25055"
"3392","ENSG00000183207","19","RUVBL2","HGNC:10475"
"3393","ENSG00000183258","5","DDX41","HGNC:18674"
"3394","ENSG00000183354","9","KIAA2026","HGNC:23378"
"3395","ENSG00000183401","19","CCDC159","HGNC:26996"
"3396","ENSG00000183426","16","NPIPA1","HGNC:7909"
"3397","ENSG00000183484","14","GPR132","HGNC:17482"
"3398","ENSG00000183486","21","MX2","HGNC:7533"
"3399","ENSG00000183506","22","PI4KAP2","HGNC:33577"
"3400","ENSG00000183508","1","TENT5C","HGNC:24712"
"3401","ENSG00000183527","21","PSMG1","HGNC:3043"
"3402","ENSG00000183530","22","PRR14L","HGNC:28738"
"3403","ENSG00000183576","14","SETD3","HGNC:20493"
"3404","ENSG00000183604","16","SMG1P5","HGNC:49862"
"3405","ENSG00000183617","19","MRPL54","HGNC:16685"
"3406","ENSG00000183624","3","HMCES","HGNC:24446"
"3407","ENSG00000183648","14","NDUFB1","HGNC:7695"
"3408","ENSG00000183684","17","ALYREF","HGNC:19071"
"3409","ENSG00000183696","7","UPP1","HGNC:12576"
"3410","ENSG00000183718","5","TRIM52","HGNC:19024"
"3411","ENSG00000183741","22","CBX6","HGNC:1556"
"3412","ENSG00000183793","16","NPIPA5","HGNC:41980"
"3413","ENSG00000183808","8","RBM12B","HGNC:32310"
"3414","ENSG00000183856","1","IQGAP3","HGNC:20669"
"3415","ENSG00000183864","22","TOB2","HGNC:11980"
"3416","ENSG00000183889","16","",""
"3417","ENSG00000183978","17","COA3","HGNC:24990"
"3418","ENSG00000184047","12","DIABLO","HGNC:21528"
"3419","ENSG00000184060","17","ADAP2","HGNC:16487"
"3420","ENSG00000184076","22","UQCR10","HGNC:30863"
"3421","ENSG00000184117","22","NIPSNAP1","HGNC:7827"
"3422","ENSG00000184164","22","CRELD2","HGNC:28150"
"3423","ENSG00000184178","4","SCFD2","HGNC:30676"
"3424","ENSG00000184182","2","UBE2F","HGNC:12480"
"3425","ENSG00000184205","X","TSPYL2","HGNC:24358"
"3426","ENSG00000184208","22","C22orf46","HGNC:26294"
"3427","ENSG00000184220","3","CMSS1","HGNC:28666"
"3428","ENSG00000184260","1","H2AC20","HGNC:4738"
"3429","ENSG00000184277","15","TM2D3","HGNC:24128"
"3430","ENSG00000184281","11","TSSC4","HGNC:12386"
"3431","ENSG00000184305","4","CCSER1","HGNC:29349"
"3432","ENSG00000184384","11","MAML2","HGNC:16259"
"3433","ENSG00000184402","20","SS18L1","HGNC:15592"
"3434","ENSG00000184445","12","KNTC1","HGNC:17255"
"3435","ENSG00000184557","17","SOCS3","HGNC:19391"
"3436","ENSG00000184575","12","XPOT","HGNC:12826"
"3437","ENSG00000184588","1","PDE4B","HGNC:8781"
"3438","ENSG00000184634","X","MED12","HGNC:11957"
"3439","ENSG00000184678","1","H2BC21","HGNC:4760"
"3440","ENSG00000184840","5","TMED9","HGNC:24878"
"3441","ENSG00000184863","7","RBM33","HGNC:27223"
"3442","ENSG00000184897","3","H1-10","HGNC:4722"
"3443","ENSG00000184939","16","ZFP90","HGNC:23329"
"3444","ENSG00000184990","14","SIVA1","HGNC:17712"
"3445","ENSG00000184992","12","BRI3BP","HGNC:14251"
"3446","ENSG00000185022","22","MAFF","HGNC:6780"
"3447","ENSG00000185033","15","SEMA4B","HGNC:10730"
"3448","ENSG00000185049","4","NELFA","HGNC:12768"
"3449","ENSG00000185055","7","EFCAB10","HGNC:34531"
"3450","ENSG00000185085","11","INTS5","HGNC:29352"
"3451","ENSG00000185101","11","ANO9","HGNC:20679"
"3452","ENSG00000185115","15","NSMCE3","HGNC:7677"
"3453","ENSG00000185122","8","HSF1","HGNC:5224"
"3454","ENSG00000185158","17","LRRC37B","HGNC:29070"
"3455","ENSG00000185163","12","DDX51","HGNC:20082"
"3456","ENSG00000185164","16","NOMO2","HGNC:22652"
"3457","ENSG00000185187","11","SIGIRR","HGNC:30575"
"3458","ENSG00000185220","1","PGBD2","HGNC:19399"
"3459","ENSG00000185222","X","TCEAL9","HGNC:30084"
"3460","ENSG00000185278","1","ZBTB37","HGNC:28365"
"3461","ENSG00000185298","17","CCDC137","HGNC:33451"
"3462","ENSG00000185304","2","RGPD2","HGNC:32415"
"3463","ENSG00000185324","16","CDK10","HGNC:1770"
"3464","ENSG00000185344","12","ATP6V0A2","HGNC:18481"
"3465","ENSG00000185404","2","SP140L","HGNC:25105"
"3466","ENSG00000185495","1","",""
"3467","ENSG00000185515","X","BRCC3","HGNC:24185"
"3468","ENSG00000185608","22","MRPL40","HGNC:14491"
"3469","ENSG00000185658","21","BRWD1","HGNC:12760"
"3470","ENSG00000185684","12","EP400P1","HGNC:26602"
"3471","ENSG00000185697","8","MYBL1","HGNC:7547"
"3472","ENSG00000185710","16","SMG1P4","HGNC:49861"
"3473","ENSG00000185728","8","YTHDF3","HGNC:26465"
"3474","ENSG00000185760","6","KCNQ5","HGNC:6299"
"3475","ENSG00000185808","21","PIGP","HGNC:3046"
"3476","ENSG00000185839","1","",""
"3477","ENSG00000185869","19","ZNF829","HGNC:34032"
"3478","ENSG00000185883","16","ATP6V0C","HGNC:855"
"3479","ENSG00000185905","16","C16orf54","HGNC:26649"
"3480","ENSG00000185920","9","PTCH1","HGNC:9585"
"3481","ENSG00000185946","1","RNPC3","HGNC:18666"
"3482","ENSG00000185963","9","BICD2","HGNC:17208"
"3483","ENSG00000185986","5","SDHAP3","HGNC:18781"
"3484","ENSG00000185989","13","RASA3","HGNC:20331"
"3485","ENSG00000186001","3","LRCH3","HGNC:28637"
"3486","ENSG00000186017","19","ZNF566","HGNC:25919"
"3487","ENSG00000186063","1","AIDA","HGNC:25761"
"3488","ENSG00000186088","7","GSAP","HGNC:28042"
"3489","ENSG00000186132","2","C2orf76","HGNC:27017"
"3490","ENSG00000186141","1","POLR3C","HGNC:30076"
"3491","ENSG00000186166","11","CCDC84","HGNC:30460"
"3492","ENSG00000186184","13","POLR1D","HGNC:20422"
"3493","ENSG00000186265","3","BTLA","HGNC:21087"
"3494","ENSG00000186312","X","CA5BP1","HGNC:29544"
"3495","ENSG00000186376","X","ZNF75D","HGNC:13145"
"3496","ENSG00000186395","17","KRT10","HGNC:6413"
"3497","ENSG00000186470","6","BTN3A2","HGNC:1139"
"3498","ENSG00000186501","1","TMEM222","HGNC:25363"
"3499","ENSG00000186517","1","ARHGAP30","HGNC:27414"
"3500","ENSG00000186566","17","GPATCH8","HGNC:29066"
"3501","ENSG00000186575","22","NF2","HGNC:7773"
"3502","ENSG00000186577","6","SMIM29","HGNC:1340"
"3503","ENSG00000186594","17","MIR22HG","HGNC:28219"
"3504","ENSG00000186625","6","KATNA1","HGNC:6216"
"3505","ENSG00000186660","11","ZFP91","HGNC:14983"
"3506","ENSG00000186687","5","LYRM7","HGNC:28072"
"3507","ENSG00000186815","12","TPCN1","HGNC:18182"
"3508","ENSG00000186834","17","HEXIM1","HGNC:24953"
"3509","ENSG00000186891","1","TNFRSF18","HGNC:11914"
"3510","ENSG00000186951","22","PPARA","HGNC:9232"
"3511","ENSG00000187147","1","RNF220","HGNC:25552"
"3512","ENSG00000187189","6","TSPYL4","HGNC:21559"
"3513","ENSG00000187257","7","RSBN1L","HGNC:24765"
"3514","ENSG00000187531","17","SIRT7","HGNC:14935"
"3515","ENSG00000187555","16","USP7","HGNC:12630"
"3516","ENSG00000187601","X","MAGEH1","HGNC:24092"
"3517","ENSG00000187605","2","TET3","HGNC:28313"
"3518","ENSG00000187608","1","ISG15","HGNC:4053"
"3519","ENSG00000187676","13","B3GLCT","HGNC:20207"
"3520","ENSG00000187688","17","TRPV2","HGNC:18082"
"3521","ENSG00000187742","9","SECISBP2","HGNC:30972"
"3522","ENSG00000187837","6","H1-2","HGNC:4716"
"3523","ENSG00000187838","17","PLSCR3","HGNC:16495"
"3524","ENSG00000187840","8","EIF4EBP1","HGNC:3288"
"3525","ENSG00000187951","15","",""
"3526","ENSG00000188042","2","ARL4C","HGNC:698"
"3527","ENSG00000188283","19","ZNF383","HGNC:18609"
"3528","ENSG00000188295","1","ZNF669","HGNC:25736"
"3529","ENSG00000188305","19","PEAK3","HGNC:24793"
"3530","ENSG00000188313","3","PLSCR1","HGNC:9092"
"3531","ENSG00000188428","6","BLOC1S5","HGNC:18561"
"3532","ENSG00000188486","11","H2AX","HGNC:4739"
"3533","ENSG00000188542","2","DUSP28","HGNC:33237"
"3534","ENSG00000188554","17","NBR1","HGNC:6746"
"3535","ENSG00000188647","9","PTAR1","HGNC:30449"
"3536","ENSG00000188725","5","SMIM15","HGNC:33861"
"3537","ENSG00000188732","7","FAM221A","HGNC:27977"
"3538","ENSG00000188785","19","ZNF548","HGNC:26561"
"3539","ENSG00000188820","6","CALHM6","HGNC:33391"
"3540","ENSG00000188822","1","CNR2","HGNC:2160"
"3541","ENSG00000188827","16","SLX4","HGNC:23845"
"3542","ENSG00000188895","17","MSL1","HGNC:27905"
"3543","ENSG00000188921","9","HACD4","HGNC:20920"
"3544","ENSG00000189046","12","ALKBH2","HGNC:32487"
"3545","ENSG00000189050","17","RNFT1","HGNC:30206"
"3546","ENSG00000189079","12","ARID2","HGNC:18037"
"3547","ENSG00000189091","16","SF3B3","HGNC:10770"
"3548","ENSG00000189171","1","S100A13","HGNC:10490"
"3549","ENSG00000189180","10","ZNF33A","HGNC:13096"
"3550","ENSG00000189190","19","ZNF600","HGNC:30951"
"3551","ENSG00000189283","3","FHIT","HGNC:3701"
"3552","ENSG00000189306","22","RRP7A","HGNC:24286"
"3553","ENSG00000189319","10","FAM53B","HGNC:28968"
"3554","ENSG00000189339","1","SLC35E2B","HGNC:33941"
"3555","ENSG00000189362","2","NEMP2","HGNC:33700"
"3556","ENSG00000196072","10","BLOC1S2","HGNC:20984"
"3557","ENSG00000196150","8","ZNF250","HGNC:13044"
"3558","ENSG00000196154","1","S100A4","HGNC:10494"
"3559","ENSG00000196182","1","STK40","HGNC:21373"
"3560","ENSG00000196204","7","RNF216P1","HGNC:33610"
"3561","ENSG00000196233","10","LCOR","HGNC:29503"
"3562","ENSG00000196268","19","ZNF493","HGNC:23708"
"3563","ENSG00000196295","7","GARS1-DT","HGNC:48951"
"3564","ENSG00000196363","9","WDR5","HGNC:12757"
"3565","ENSG00000196365","19","LONP1","HGNC:9479"
"3566","ENSG00000196417","19","ZNF765","HGNC:25092"
"3567","ENSG00000196418","1","ZNF124","HGNC:12907"
"3568","ENSG00000196455","3","PIK3R4","HGNC:8982"
"3569","ENSG00000196459","X","TRAPPC2","HGNC:23068"
"3570","ENSG00000196470","16","SIAH1","HGNC:10857"
"3571","ENSG00000196498","12","NCOR2","HGNC:7673"
"3572","ENSG00000196535","17","MYO18A","HGNC:31104"
"3573","ENSG00000196588","22","MRTFA","HGNC:14334"
"3574","ENSG00000196636","7","SDHAF3","HGNC:21752"
"3575","ENSG00000196642","9","RABL6","HGNC:24703"
"3576","ENSG00000196646","19","ZNF136","HGNC:12920"
"3577","ENSG00000196664","X","TLR7","HGNC:15631"
"3578","ENSG00000196696","16","",""
"3579","ENSG00000196704","17","AMZ2","HGNC:28041"
"3580","ENSG00000196705","19","ZNF431","HGNC:20809"
"3581","ENSG00000196715","7","VKORC1L1","HGNC:21492"
"3582","ENSG00000196735","6","HLA-DQA1","HGNC:4942"
"3583","ENSG00000196756","20","SNHG17","HGNC:48600"
"3584","ENSG00000196757","19","ZNF700","HGNC:25292"
"3585","ENSG00000196781","9","TLE1","HGNC:11837"
"3586","ENSG00000196787","6","H2AC11","HGNC:4737"
"3587","ENSG00000196810","4","CTBP1-DT","HGNC:28307"
"3588","ENSG00000196832","14","OR11G2","HGNC:15346"
"3589","ENSG00000196839","20","ADA","HGNC:186"
"3590","ENSG00000196843","2","ARID5A","HGNC:17361"
"3591","ENSG00000196850","12","PPTC7","HGNC:30695"
"3592","ENSG00000196922","8","ZNF252P","HGNC:13046"
"3593","ENSG00000196924","X","FLNA","HGNC:3754"
"3594","ENSG00000196937","7","FAM3C","HGNC:18664"
"3595","ENSG00000196954","11","CASP4","HGNC:1505"
"3596","ENSG00000197006","16","METTL9","HGNC:24586"
"3597","ENSG00000197019","19","SERTAD1","HGNC:17932"
"3598","ENSG00000197021","X","EOLA2","HGNC:17402"
"3599","ENSG00000197024","7","ZNF398","HGNC:18373"
"3600","ENSG00000197037","7","ZSCAN25","HGNC:21961"
"3601","ENSG00000197043","5","ANXA6","HGNC:544"
"3602","ENSG00000197056","1","ZMYM1","HGNC:26253"
"3603","ENSG00000197114","20","ZGPAT","HGNC:15948"
"3604","ENSG00000197121","2","PGAP1","HGNC:25712"
"3605","ENSG00000197136","11","PCNX3","HGNC:18760"
"3606","ENSG00000197142","10","ACSL5","HGNC:16526"
"3607","ENSG00000197147","1","LRRC8B","HGNC:30692"
"3608","ENSG00000197170","17","PSMD12","HGNC:9557"
"3609","ENSG00000197223","2","C1D","HGNC:29911"
"3610","ENSG00000197226","5","TBC1D9B","HGNC:29097"
"3611","ENSG00000197258","7","EIF4BP6","HGNC:37939"
"3612","ENSG00000197279","6","ZNF165","HGNC:12953"
"3613","ENSG00000197302","16","ZNF720","HGNC:26987"
"3614","ENSG00000197324","14","LRP10","HGNC:14553"
"3615","ENSG00000197329","2","PELI1","HGNC:8827"
"3616","ENSG00000197355","9","UAP1L1","HGNC:28082"
"3617","ENSG00000197372","19","ZNF675","HGNC:30768"
"3618","ENSG00000197375","5","SLC22A5","HGNC:10969"
"3619","ENSG00000197385","3","ZNF860","HGNC:34513"
"3620","ENSG00000197386","4","HTT","HGNC:4851"
"3621","ENSG00000197442","6","MAP3K5","HGNC:6857"
"3622","ENSG00000197448","7","GSTK1","HGNC:16906"
"3623","ENSG00000197451","5","HNRNPAB","HGNC:5034"
"3624","ENSG00000197461","7","PDGFA","HGNC:8799"
"3625","ENSG00000197471","16","SPN","HGNC:11249"
"3626","ENSG00000197548","3","ATG7","HGNC:16935"
"3627","ENSG00000197622","1","CDC42SE1","HGNC:17719"
"3628","ENSG00000197771","10","MCMBP","HGNC:25782"
"3629","ENSG00000197774","16","EME2","HGNC:27289"
"3630","ENSG00000197780","1","TAF13","HGNC:11546"
"3631","ENSG00000197782","19","ZNF780A","HGNC:27603"
"3632","ENSG00000197808","19","ZNF461","HGNC:21629"
"3633","ENSG00000197837","12","H4-16","HGNC:20510"
"3634","ENSG00000197857","19","ZNF44","HGNC:13110"
"3635","ENSG00000197858","8","GPAA1","HGNC:4446"
"3636","ENSG00000197860","5","SGTB","HGNC:23567"
"3637","ENSG00000197892","8","KIF13B","HGNC:14405"
"3638","ENSG00000197903","6","H2BC12","HGNC:13954"
"3639","ENSG00000197912","16","SPG7","HGNC:11237"
"3640","ENSG00000197928","19","ZNF677","HGNC:28730"
"3641","ENSG00000197943","16","PLCG2","HGNC:9066"
"3642","ENSG00000197965","1","MPZL1","HGNC:7226"
"3643","ENSG00000197969","9","VPS13A","HGNC:1908"
"3644","ENSG00000197971","18","MBP","HGNC:6925"
"3645","ENSG00000197976","X","AKAP17A","HGNC:18783"
"3646","ENSG00000197982","1","C1orf122","HGNC:24789"
"3647","ENSG00000197989","1","SNHG12","HGNC:30062"
"3648","ENSG00000198001","12","IRAK4","HGNC:17967"
"3649","ENSG00000198018","10","ENTPD7","HGNC:19745"
"3650","ENSG00000198040","12","ZNF84","HGNC:13159"
"3651","ENSG00000198055","5","GRK6","HGNC:4545"
"3652","ENSG00000198056","12","PRIM1","HGNC:9369"
"3653","ENSG00000198060","10","MARCHF5","HGNC:26025"
"3654","ENSG00000198087","6","CD2AP","HGNC:14258"
"3655","ENSG00000198130","2","HIBCH","HGNC:4908"
"3656","ENSG00000198131","19","ZNF544","HGNC:16759"
"3657","ENSG00000198157","X","HMGN5","HGNC:8013"
"3658","ENSG00000198162","1","MAN1A2","HGNC:6822"
"3659","ENSG00000198176","13","TFDP1","HGNC:11749"
"3660","ENSG00000198198","1","SZT2","HGNC:29040"
"3661","ENSG00000198225","6","FKBP1C","HGNC:21376"
"3662","ENSG00000198252","14","STYX","HGNC:11447"
"3663","ENSG00000198265","17","HELZ","HGNC:16878"
"3664","ENSG00000198286","7","CARD11","HGNC:16393"
"3665","ENSG00000198315","6","ZKSCAN8","HGNC:12983"
"3666","ENSG00000198355","22","PIM3","HGNC:19310"
"3667","ENSG00000198356","19","GET3","HGNC:752"
"3668","ENSG00000198373","16","WWP2","HGNC:16804"
"3669","ENSG00000198382","11","UVRAG","HGNC:12640"
"3670","ENSG00000198406","3","BZW1P2","HGNC:33954"
"3671","ENSG00000198498","4","TMA16","HGNC:25638"
"3672","ENSG00000198521","19","ZNF43","HGNC:13109"
"3673","ENSG00000198522","2","GPN1","HGNC:17030"
"3674","ENSG00000198556","7","ZNF789","HGNC:27801"
"3675","ENSG00000198561","11","CTNND1","HGNC:2515"
"3676","ENSG00000198589","4","LRBA","HGNC:1742"
"3677","ENSG00000198624","5","CCDC69","HGNC:24487"
"3678","ENSG00000198625","1","MDM4","HGNC:6974"
"3679","ENSG00000198646","20","NCOA6","HGNC:15936"
"3680","ENSG00000198663","6","C6orf89","HGNC:21114"
"3681","ENSG00000198677","5","TTC37","HGNC:23639"
"3682","ENSG00000198707","12","CEP290","HGNC:29021"
"3683","ENSG00000198718","14","TOGARAM1","HGNC:19959"
"3684","ENSG00000198721","6","ECI2","HGNC:14601"
"3685","ENSG00000198728","10","LDB1","HGNC:6532"
"3686","ENSG00000198734","1","F5","HGNC:3542"
"3687","ENSG00000198736","16","MSRB1","HGNC:14133"
"3688","ENSG00000198740","17","ZNF652","HGNC:29147"
"3689","ENSG00000198742","7","SMURF1","HGNC:16807"
"3690","ENSG00000198771","1","RCSD1","HGNC:28310"
"3691","ENSG00000198783","17","ZNF830","HGNC:28291"
"3692","ENSG00000198792","22","TMEM184B","HGNC:1310"
"3693","ENSG00000198793","1","MTOR","HGNC:3942"
"3694","ENSG00000198799","1","LRIG2","HGNC:20889"
"3695","ENSG00000198814","X","GK","HGNC:4289"
"3696","ENSG00000198821","1","CD247","HGNC:1677"
"3697","ENSG00000198825","10","INPP5F","HGNC:17054"
"3698","ENSG00000198830","1","HMGN2","HGNC:4986"
"3699","ENSG00000198832","22","SELENOM","HGNC:30397"
"3700","ENSG00000198837","1","DENND4B","HGNC:29044"
"3701","ENSG00000198839","7","ZNF277","HGNC:13070"
"3702","ENSG00000198840","MT","MT-ND3","HGNC:7458"
"3703","ENSG00000198841","1","KTI12","HGNC:25160"
"3704","ENSG00000198846","8","TOX","HGNC:18988"
"3705","ENSG00000198856","4","OSTC","HGNC:24448"
"3706","ENSG00000198860","1","TSEN15","HGNC:16791"
"3707","ENSG00000198863","17","RUNDC1","HGNC:25418"
"3708","ENSG00000198873","10","GRK5","HGNC:4544"
"3709","ENSG00000198874","7","TYW1","HGNC:25598"
"3710","ENSG00000198876","9","DCAF12","HGNC:19911"
"3711","ENSG00000198879","10","SFMBT2","HGNC:20256"
"3712","ENSG00000198885","2","ITPRIPL1","HGNC:29371"
"3713","ENSG00000198890","1","PRMT6","HGNC:18241"
"3714","ENSG00000198911","22","SREBF2","HGNC:11290"
"3715","ENSG00000198912","1","C1orf174","HGNC:27915"
"3716","ENSG00000198917","9","SPOUT1","HGNC:26933"
"3717","ENSG00000198925","2","ATG9A","HGNC:22408"
"3718","ENSG00000198937","6","CCDC167","HGNC:21239"
"3719","ENSG00000198952","1","SMG5","HGNC:24644"
"3720","ENSG00000198954","10","KIFBP","HGNC:23419"
"3721","ENSG00000198964","10","SGMS1","HGNC:29799"
"3722","ENSG00000203485","14","INF2","HGNC:23791"
"3723","ENSG00000203668","1","CHML","HGNC:1941"
"3724","ENSG00000203705","1","TATDN3","HGNC:27010"
"3725","ENSG00000203709","1","MIR29B2CHG","HGNC:32018"
"3726","ENSG00000203710","1","CR1","HGNC:2334"
"3727","ENSG00000203880","20","PCMTD2","HGNC:15882"
"3728","ENSG00000203896","20","LIME1","HGNC:26016"
"3729","ENSG00000203950","X","RTL8A","HGNC:24514"
"3730","ENSG00000204054","9","LINC00963","HGNC:48716"
"3731","ENSG00000204070","20","SYS1","HGNC:16162"
"3732","ENSG00000204072","X","ARMCX7P","HGNC:49917"
"3733","ENSG00000204084","1","INPP5B","HGNC:6077"
"3734","ENSG00000204116","X","CHIC1","HGNC:1934"
"3735","ENSG00000204130","10","RUFY2","HGNC:19761"
"3736","ENSG00000204138","1","PHACTR4","HGNC:25793"
"3737","ENSG00000204149","10","AGAP6","HGNC:23466"
"3738","ENSG00000204152","10","TIMM23B","HGNC:23581"
"3739","ENSG00000204161","10","TMEM273","HGNC:27274"
"3740","ENSG00000204165","X","CXorf65","HGNC:33713"
"3741","ENSG00000204178","1","MACO1","HGNC:25572"
"3742","ENSG00000204209","6","DAXX","HGNC:2681"
"3743","ENSG00000204217","2","BMPR2","HGNC:1078"
"3744","ENSG00000204227","6","RING1","HGNC:10018"
"3745","ENSG00000204257","6","HLA-DMA","HGNC:4934"
"3746","ENSG00000204261","6","PSMB8-AS1","HGNC:39758"
"3747","ENSG00000204264","6","PSMB8","HGNC:9545"
"3748","ENSG00000204267","6","TAP2","HGNC:44"
"3749","ENSG00000204308","6","RNF5","HGNC:10068"
"3750","ENSG00000204310","6","AGPAT1","HGNC:324"
"3751","ENSG00000204316","17","MRPL38","HGNC:14033"
"3752","ENSG00000204348","6","DXO","HGNC:2992"
"3753","ENSG00000204388","6","HSPA1B","HGNC:5233"
"3754","ENSG00000204389","6","HSPA1A","HGNC:5232"
"3755","ENSG00000204392","6","LSM2","HGNC:13940"
"3756","ENSG00000204394","6","VARS1","HGNC:12651"
"3757","ENSG00000204427","6","ABHD16A","HGNC:13921"
"3758","ENSG00000204435","6","CSNK2B","HGNC:2460"
"3759","ENSG00000204463","6","BAG6","HGNC:13919"
"3760","ENSG00000204482","6","LST1","HGNC:14189"
"3761","ENSG00000204514","19","ZNF814","HGNC:33258"
"3762","ENSG00000204516","6","MICB","HGNC:7091"
"3763","ENSG00000204560","6","DHX16","HGNC:2739"
"3764","ENSG00000204569","6","PPP1R10","HGNC:9284"
"3765","ENSG00000204590","6","GNL1","HGNC:4413"
"3766","ENSG00000204599","6","TRIM39","HGNC:10065"
"3767","ENSG00000204650","17","LINC02210","HGNC:26327"
"3768","ENSG00000204843","2","DCTN1","HGNC:2711"
"3769","ENSG00000204899","13","MZT1","HGNC:33830"
"3770","ENSG00000204977","13","TRIM13","HGNC:9976"
"3771","ENSG00000205045","17","SLFN12L","HGNC:33920"
"3772","ENSG00000205138","19","SDHAF1","HGNC:33867"
"3773","ENSG00000205155","19","PSENEN","HGNC:30100"
"3774","ENSG00000205250","16","E2F4","HGNC:3118"
"3775","ENSG00000205277","7","MUC12","HGNC:7510"
"3776","ENSG00000205302","5","SNX2","HGNC:11173"
"3777","ENSG00000205423","16","CNEP1R1","HGNC:26759"
"3778","ENSG00000205531","11","NAP1L4","HGNC:7640"
"3779","ENSG00000205571","5","SMN2","HGNC:11118"
"3780","ENSG00000205581","21","HMGN1","HGNC:4984"
"3781","ENSG00000205629","16","LCMT1","HGNC:17557"
"3782","ENSG00000205643","22","CDPF1","HGNC:33710"
"3783","ENSG00000205670","21","SMIM11A","HGNC:1293"
"3784","ENSG00000205707","12","ETFRF1","HGNC:27052"
"3785","ENSG00000205758","21","CRYZL1","HGNC:2420"
"3786","ENSG00000205810","12","KLRC3","HGNC:6376"
"3787","ENSG00000205937","16","RNPS1","HGNC:10080"
"3788","ENSG00000206053","16","JPT2","HGNC:14137"
"3789","ENSG00000206149","15","HERC2P9","HGNC:30495"
"3790","ENSG00000206527","3","HACD2","HGNC:9640"
"3791","ENSG00000206560","3","ANKRD28","HGNC:29024"
"3792","ENSG00000206573","3","THUMPD3-AS1","HGNC:44478"
"3793","ENSG00000211455","12","STK38L","HGNC:17848"
"3794","ENSG00000211456","3","SACM1L","HGNC:17059"
"3795","ENSG00000211637","22","IGLV4-69","HGNC:5921"
"3796","ENSG00000211640","22","IGLV6-57","HGNC:5927"
"3797","ENSG00000211649","22","IGLV7-46","HGNC:5930"
"3798","ENSG00000211651","22","IGLV1-44","HGNC:5879"
"3799","ENSG00000211652","22","IGLV7-43","HGNC:5929"
"3800","ENSG00000211653","22","IGLV1-40","HGNC:5877"
"3801","ENSG00000211659","22","IGLV3-25","HGNC:5908"
"3802","ENSG00000211660","22","IGLV2-23","HGNC:5890"
"3803","ENSG00000211663","22","IGLV3-19","HGNC:5903"
"3804","ENSG00000211666","22","IGLV2-14","HGNC:5888"
"3805","ENSG00000211668","22","IGLV2-11","HGNC:5887"
"3806","ENSG00000211673","22","IGLV3-1","HGNC:5896"
"3807","ENSG00000211685","22","IGLC7","HGNC:5861"
"3808","ENSG00000211794","14","TRAV12-3","HGNC:12107"
"3809","ENSG00000211947","14","IGHV3-21","HGNC:5586"
"3810","ENSG00000211949","14","IGHV3-23","HGNC:5588"
"3811","ENSG00000211955","14","IGHV3-33","HGNC:5596"
"3812","ENSG00000211959","14","IGHV4-39","HGNC:5651"
"3813","ENSG00000211965","14","IGHV3-49","HGNC:5607"
"3814","ENSG00000212195","17","",""
"3815","ENSG00000212464","10","SNORA12","HGNC:32600"
"3816","ENSG00000213024","19","NUP62","HGNC:8066"
"3817","ENSG00000213047","1","DENND1B","HGNC:28404"
"3818","ENSG00000213058","1","",""
"3819","ENSG00000213064","1","SFT2D2","HGNC:25140"
"3820","ENSG00000213066","6","CEP43","HGNC:17012"
"3821","ENSG00000213089","6","PDCL3P5","HGNC:44506"
"3822","ENSG00000213096","19","ZNF254","HGNC:13047"
"3823","ENSG00000213152","12","RPL7AP60","HGNC:35859"
"3824","ENSG00000213186","3","TRIM59","HGNC:30834"
"3825","ENSG00000213189","2","BTF3L4P2","HGNC:39646"
"3826","ENSG00000213246","17","SUPT4H1","HGNC:11467"
"3827","ENSG00000213281","1","NRAS","HGNC:7989"
"3828","ENSG00000213300","3","HNRNPA3P6","HGNC:48495"
"3829","ENSG00000213413","7","PVRIG","HGNC:32190"
"3830","ENSG00000213463","14","SYNJ2BP","HGNC:18955"
